threshold,precision,recall
0.05960623489278944,0.06819135543432647,0.01343863711544823
0.059520213800958115,0.06792058516196448,0.01343863711544823
0.05939891005954601,0.06797127094826688,0.013500661594442607
0.05930773828235769,0.06801451529289787,0.013562686073436983
0.05923357796923549,0.06785788060318117,0.013583360899768441
0.05915370586367607,0.06790822101039201,0.01364538537876282
0.05903180096197979,0.06774623347340371,0.013666060205094277
0.05893240001066548,0.06789871349806004,0.013748759510420112
0.05884615538970757,0.0679345062544493,0.01381078398941449
0.05874154739984004,0.06778115501519758,0.013831458815745948
0.05863708299217657,0.06793176541839104,0.013914158121071782
0.05853214030254715,0.06797385620915032,0.01397618260006616
0.05841091814081114,0.06802244039270687,0.014038207079060536
0.05829173750775317,0.0679708553747879,0.014079556731723453
0.058201245528753255,0.06791289649000697,0.01412090638438637
0.058098328888889245,0.06785537394749876,0.014162256037049289
0.05799773095319108,0.06769291493980659,0.014182930863380747
0.05791242977155583,0.06754498082784387,0.014203605689712207
0.05779621882562499,0.06739811912225706,0.014224280516043665
0.05773320955462659,0.06734335350380637,0.014265630168706583
0.05764765075154814,0.067295536322085,0.014306979821369501
0.05753827679360114,0.06705426356589148,0.014306979821369501
0.05745293144294027,0.06700782079752825,0.014348329474032417
0.05736499515628762,0.06696170867808351,0.014389679126695335
0.05725563349235583,0.06690950920245399,0.014431028779358254
0.05717672789140704,0.0670487106017192,0.014513728084684088
0.05709530918873945,0.06699019887715292,0.014555077737347006
0.05699838549382997,0.06703963588090271,0.014617102216341382
0.0569231638340167,0.06708872720400642,0.014679126695335758
0.056824972276987754,0.0672316384180791,0.014761826000661595
0.05674126052177157,0.06699821713427793,0.014761826000661595
0.056649177659946356,0.06695343183093323,0.014803175653324513
0.056556435597020775,0.066722579442736,0.014803175653324513
0.056453141276068354,0.06649331352154532,0.014803175653324513
0.05636219596359106,0.06645071726052754,0.014844525305987429
0.05629224391704725,0.06631617782696919,0.014865200132318889
0.05620082979895314,0.06636639397003401,0.014927224611313265
0.05612989800717943,0.06622698543555922,0.014947899437644723
0.056029573931885394,0.06600328647069563,0.014947899437644723
0.05595420368812606,0.0657810936220544,0.014947899437644723
0.055848834992219015,0.06583242655059848,0.015009923916639101
0.05574924843271099,0.06561229100768189,0.015009923916639101
0.05565692303600525,0.06557377049180328,0.015051273569302017
0.05557649653559555,0.0655355058802406,0.015092623221964935
0.05548609207119136,0.06539631418858471,0.015113298048296394
0.05542283177026491,0.06516894000178301,0.015113298048296394
0.05532152725992488,0.06521545979564639,0.015175322527290772
0.05525077374528534,0.06544456252213957,0.015278696658948064
0.05513343939613069,0.0654840702497573,0.015340721137942442
0.055069835597243204,0.06544686840253343,0.015382070790605358
0.05497642860112601,0.06540417324215325,0.015423420443268276
0.054916363089036094,0.06528008389408371,0.015444095269599735
0.05482819270886926,0.06523821966727637,0.015485444922262653
0.05474624111183897,0.06519663165205312,0.01552679457492557
0.054691293487826496,0.06497663955701678,0.01552679457492557
0.054634327661251265,0.06484994825802001,0.015547469401257029
0.054547009838440214,0.06498194945848375,0.015630168706582865
0.054483959995982614,0.06486162282580756,0.015650843532914325
0.05442134665397303,0.06465112306772568,0.015650843532914325
0.05436107551697362,0.06461774221011408,0.01569219318557724
0.05428376345757321,0.06449422946367957,0.0157128680119087
0.054208458137361686,0.06437151074268313,0.015733542838240158
0.054128746778822484,0.064244161537813,0.015754217664571617
0.05406460384543603,0.06411764705882353,0.015774892490903077
0.0539768131437632,0.06408108560897972,0.015816242143565994
0.05389631828623331,0.06437338231610587,0.015940291101554746
0.053822570236353576,0.06432018638708603,0.015981640754217666
0.053731811787588374,0.06419507340134362,0.016002315580549122
0.05365737398195768,0.06408136265916983,0.016022990406880582
0.05358638922622377,0.06388064622485988,0.016022990406880582
0.05350160889870929,0.0638507683457967,0.0160643400595435
0.05343829946055053,0.06389776357827476,0.016126364538537875
0.05337671968994897,0.06377592683325167,0.016147039364869335
0.05331355365163537,0.06381246947745402,0.01620906384386371
0.05324166954868017,0.06377799415774099,0.01625041349652663
0.05316529469829208,0.06373857477958424,0.016291763149189547
0.05310624620577659,0.0635483870967742,0.016291763149189547
0.05302295371889152,0.06341424208326636,0.016312437975521007
0.05294748991957908,0.06322622004968347,0.016312437975521007
0.05287460574670147,0.06303930968360498,0.016312437975521007
0.05282213341067573,0.06299776999044282,0.016353787628183923
0.05276773810014908,0.06281267370761534,0.016353787628183923
0.05271667982684502,0.06286619160728424,0.0164158121071783
0.05265615152290675,0.06290946404609678,0.016477836586172676
0.052578185789524064,0.06287872826001417,0.016519186238835595
0.05252195517450577,0.06284817575519812,0.01656053589149851
0.05244855440724937,0.06274448443123141,0.01658121071782997
0.052352080403978346,0.06264139168421874,0.016601885544161428
0.0523019560655077,0.06284025509410483,0.016705259675818724
0.05224133654494423,0.06287309093728195,0.0167672841548131
0.05216409656202676,0.06276085948369145,0.01678795898114456
0.052112756117069135,0.06258188824662814,0.01678795898114456
0.05204637734307702,0.06248078696587765,0.016808633807476017
0.05197198706314429,0.06275381196843154,0.01693268276546477
0.05192533063633665,0.06265281173594132,0.01695335759179623
0.051849514640727554,0.06261425959780621,0.016994707244459145
0.05178633198495116,0.06250474671527304,0.017015382070790605
0.05172182475233749,0.06262779250283983,0.01709808137611644
0.05165757347813544,0.06250943681111279,0.0171187562024479
0.051602880263569816,0.062485884212903714,0.017160105855110817
0.05153761884277688,0.062453085122354,0.017201455507773734
0.051473742938727675,0.06242047750916847,0.017242805160436653
0.05142842290039526,0.062318083439062616,0.01726347998676811
0.05138295489142568,0.0622906898861353,0.01730482963943103
0.051328090668788455,0.06219385483152739,0.017325504465762486
0.05123759651221101,0.06201894612196566,0.017325504465762486
0.05117512995419429,0.061997195364971586,0.017366854118425406
0.051119314626065136,0.06182835271603121,0.017366854118425406
0.05105788450637864,0.06165590135055784,0.017366854118425406
0.051005740916283175,0.06147091108671789,0.017366854118425406
0.050948458988780664,0.06129149945275447,0.017366854118425406
0.050881778850459414,0.06138628263873736,0.017449553423751242
0.0508382498306508,0.061217088561688546,0.017449553423751242
0.05079330331975612,0.06118906408216404,0.01749090307641416
0.050728888387307554,0.0610934795152914,0.017511577902745618
0.050675491380588425,0.061137883909947496,0.017573602381739994
0.05061414818592726,0.06102545715310147,0.01759427720807145
0.050551703608651376,0.06106979405034325,0.017656301687065827
0.05048669772215581,0.06090429325345885,0.017656301687065827
0.050438809691836554,0.06116207951070336,0.017780350645054583
0.05037340634833059,0.061134751773049646,0.0178217002977175
0.0503318904360845,0.06139916531088633,0.01794574925570625
0.05026768095189688,0.061283497884344146,0.01796642408203771
0.050216646065243134,0.061264683125835266,0.018007773734700628
0.05016810860395329,0.0611672278338945,0.018028448561032088
0.05009279375982251,0.061066032456631225,0.018049123387363548
0.05003027790311771,0.06104367238733082,0.018090473040026464
0.049966524657915685,0.06121313299944352,0.018193847171683757
0.04991134380462365,0.06112113223255169,0.018214521998015216
0.04985589413226891,0.06096042070301688,0.018214521998015216
0.04980742019262898,0.06080055210489993,0.018214521998015216
0.04974319053444707,0.06077918502202643,0.018255871650678133
0.049680217229084285,0.06081823174080176,0.01831789612967251
0.049629251694669196,0.060695223758040234,0.01833857095600397
